order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city
ORD100256,East,Personal Care,4202.16,0.37,6,5/23/2024,5/30/2024,Member,UPI,1096.27,Delhi
ORD100257,South,Electronics,3438.46,0.19,8,2/26/2023,03-01-2023,Regular,Cash,848.11,Bangalore
ORD100258,West,Home Care,3068.94,0.46,8,03-08-2023,3/13/2023,Regular,Card,726.26,Hyderabad
ORD100259,East,Home Care,1897.67,0.14,2,1/28/2023,02-02-2023,New,UPI,106.36,Bangalore
ORD100260,North,Grocery,1198,0.24,4,10/15/2024,10/22/2024,Regular,Card,136.83,Pune
ORD100261,South,Home Care,3371.52,0.37,1,10-12-2024,10/18/2024,Member,Card,531.95,Delhi
ORD100262,North,Electronics,4573.87,0.13,1,8/20/2023,8/23/2023,Member,Cash,1235,Delhi
ORD100263,North,Clothing,2241.28,0.09,6,4/17/2023,4/22/2023,Member,Card,405.21,Bangalore
ORD100264,East,Electronics,1585.74,0,7,5/17/2023,5/20/2023,Member,Card,276.96,Mumbai
ORD100265,South,Grocery,1426.63,0.24,5,1/13/2024,1/20/2024,Regular,Cash,72.98,Delhi
ORD100266,West,Home Care,216.16,0.46,8,11-06-2024,11-12-2024,Regular,UPI,55.65,Bangalore
ORD100267,West,Clothing,2649.55,0.14,9,10/20/2024,10/26/2024,New,Card,520.04,Hyderabad
ORD100268,East,Personal Care,4942.36,0.02,4,1/26/2024,02-01-2024,Regular,UPI,705.97,Mumbai
ORD100269,East,Clothing,4094.66,0.31,1,11/21/2024,11/26/2024,Member,Cash,369.04,Delhi
ORD100270,South,Clothing,4497.63,0.03,6,8/21/2024,8/27/2024,Member,Cash,696.38,Chennai
ORD100271,West,Electronics,3143.7,0.25,1,3/17/2023,3/21/2023,Regular,Cash,344.8,Hyderabad
ORD100272,West,Personal Care,2459.09,0.19,2,3/30/2024,04-06-2024,New,Cash,399.72,Mumbai
ORD100273,West,Grocery,4953.24,0.24,4,12-11-2023,12/13/2023,New,Cash,627.2,Bangalore
ORD100274,North,Grocery,2291.09,0.08,4,08-12-2024,8/17/2024,Regular,UPI,139.74,Delhi
ORD100275,West,Clothing,4592.47,0.05,6,7/23/2024,7/28/2024,Regular,UPI,1369.07,Hyderabad
ORD100276,North,Clothing,3833.04,0.37,8,12/15/2024,12/19/2024,Regular,Cash,620.79,Bangalore
ORD100277,South,Home Care,1721.79,0.12,3,04-03-2024,04-04-2024,Member,Card,436.28,Bangalore
ORD100278,North,Personal Care,2565,0.4,6,12/29/2023,01-02-2024,Regular,Cash,202.72,Chennai
ORD100279,South,Clothing,1983.21,0.38,3,7/27/2024,08-01-2024,Regular,Cash,400.98,Hyderabad
ORD100280,West,Home Care,767.49,0.1,2,5/23/2023,5/27/2023,New,Card,139.09,Chennai
ORD100281,West,Personal Care,1848.16,0.45,4,08-01-2024,08-05-2024,New,Card,533.01,Delhi
ORD100282,South,Grocery,4455.97,0.08,4,9/29/2024,10-05-2024,Member,Cash,1118.01,Mumbai
ORD100283,East,Home Care,3787.91,0.4,2,5/25/2023,5/29/2023,New,Cash,580.76,Bangalore
ORD100284,South,Personal Care,1460.15,0.21,3,01-04-2024,01-11-2024,New,Card,362.96,Chennai
ORD100285,East,Home Care,1902.78,0.09,9,03-03-2024,03-06-2024,Regular,Card,289.24,Bangalore
ORD100286,North,Clothing,3120.53,0.47,9,12/15/2024,12/19/2024,New,Cash,749.57,Hyderabad
ORD100287,North,Electronics,2139.09,0.48,7,09-10-2023,9/14/2023,New,Cash,262.82,Bangalore
ORD100288,North,Grocery,2564.92,0.26,2,9/13/2024,9/20/2024,New,Card,367.39,Chennai
ORD100289,West,Clothing,3521.03,0.23,5,5/28/2023,06-04-2023,New,Cash,709.19,Hyderabad
ORD100290,North,Clothing,2389.53,0.45,8,05-07-2023,05-12-2023,New,UPI,442.59,Pune
ORD100291,East,Personal Care,1035.75,0.3,1,12/18/2023,12/21/2023,New,Cash,154.19,Chennai
ORD100292,North,Home Care,2650.81,0.13,1,05-01-2023,05-02-2023,New,Card,753.91,Chennai
ORD100293,South,Grocery,1844.98,0.21,6,01-09-2024,01-12-2024,New,UPI,324.74,Bangalore
ORD100294,South,Clothing,1524.6,0.42,7,12-07-2023,12-10-2023,Member,Cash,351.13,Hyderabad
ORD100295,West,Personal Care,1707.73,0.43,7,1/31/2023,02-07-2023,Regular,Card,263.4,Mumbai
ORD100296,South,Grocery,2251.11,0.47,3,12-11-2023,12/18/2023,New,UPI,519.6,Bangalore
ORD100297,East,Home Care,4444.4,0.14,4,07-06-2024,07-09-2024,Regular,Card,1102.63,Bangalore
ORD100298,North,Clothing,3696.88,0.34,9,7/23/2023,7/28/2023,New,Cash,690.48,Chennai
ORD100299,West,Clothing,3372.62,0.03,4,01-07-2024,1/13/2024,Member,UPI,196.2,Bangalore
ORD100300,North,Clothing,2409.18,0.36,5,2/16/2024,2/18/2024,New,Cash,424.14,Bangalore
ORD100301,North,Grocery,108.97,0.28,6,7/14/2024,7/19/2024,Member,UPI,29.94,Mumbai
ORD100302,East,Grocery,1768.7,0.12,7,8/24/2024,8/31/2024,New,Cash,125.52,Pune
ORD100303,South,Grocery,4084.64,0.33,5,8/16/2023,8/21/2023,New,UPI,800.8,Pune
ORD100304,South,Grocery,2002.04,0.07,7,02-01-2023,02-02-2023,Regular,Card,117.22,Pune
ORD100305,North,Personal Care,2862.71,0.17,2,11/21/2024,11/27/2024,New,Cash,491.84,Pune
ORD100306,West,Electronics,1103.23,0.2,7,12-12-2023,12/13/2023,New,Cash,245.99,Bangalore
ORD100307,South,Personal Care,4587.7,0.39,5,7/16/2023,7/23/2023,Member,Card,665.8,Delhi
ORD100308,West,Clothing,4623.54,0.15,5,10/21/2023,10/22/2023,Regular,Cash,362.88,Hyderabad
ORD100309,South,Personal Care,815.74,0.02,6,08-11-2024,8/13/2024,New,UPI,234,Delhi
ORD100310,West,Home Care,3648.38,0.09,9,05-02-2023,05-05-2023,Regular,Card,1033.49,Bangalore
ORD100311,East,Grocery,468.67,0.3,4,9/27/2024,9/29/2024,Regular,UPI,116.61,Bangalore
ORD100312,West,Home Care,3032.88,0.01,5,01-10-2024,1/17/2024,New,Card,309.11,Hyderabad
ORD100313,East,Home Care,975.4,0.4,5,07-10-2024,7/13/2024,New,UPI,237.24,Pune
ORD100314,East,Clothing,813.96,0.45,3,1/16/2023,1/18/2023,New,Cash,108.85,Bangalore
ORD100315,West,Grocery,120.19,0.25,3,3/13/2024,3/19/2024,New,UPI,24.31,Chennai
ORD100316,East,Home Care,4710.2,0.35,1,12/15/2023,12/20/2023,New,Cash,762.19,Mumbai
ORD100317,North,Clothing,4163.34,0.23,4,7/29/2023,08-03-2023,Regular,Card,468.81,Mumbai
ORD100318,East,Grocery,479.63,0.15,9,06-09-2023,06-12-2023,Member,UPI,102.29,Hyderabad
ORD100319,South,Electronics,3036.94,0.08,2,10-12-2023,10/15/2023,Regular,UPI,697.79,Chennai
ORD100320,West,Clothing,1241.2,0.26,4,2/21/2023,2/24/2023,New,Cash,226,Mumbai
ORD100321,North,Personal Care,1393.68,0.46,9,3/22/2023,3/29/2023,Regular,Card,126.14,Delhi
ORD100322,West,Grocery,4383.43,0.44,9,1/16/2024,1/20/2024,Member,Cash,761.11,Pune
ORD100323,South,Home Care,660.2,0.46,8,12/18/2023,12/19/2023,Regular,Card,159.93,Delhi
ORD100324,South,Home Care,3047.3,0.48,2,10-12-2023,10/16/2023,New,Cash,797.25,Delhi
ORD100325,South,Personal Care,2066.15,0.08,3,05-04-2024,05-08-2024,New,Cash,117.23,Chennai
ORD100326,East,Personal Care,1034.92,0.07,6,1/22/2024,1/27/2024,New,Cash,100.03,Chennai
ORD100327,East,Home Care,2314.4,0.21,2,03-10-2024,3/16/2024,Member,UPI,653.86,Pune
ORD100328,West,Grocery,4708.4,0.34,3,08-02-2024,08-07-2024,New,UPI,1155.56,Hyderabad
ORD100329,West,Clothing,3929.89,0.22,1,2/13/2023,2/16/2023,New,Cash,902.41,Chennai
ORD100330,North,Personal Care,747.35,0.45,4,5/21/2024,5/26/2024,New,Card,63.14,Mumbai
ORD100331,North,Personal Care,4262.21,0.36,6,10/23/2024,10/26/2024,New,UPI,217.76,Mumbai
ORD100332,West,Personal Care,4693.46,0.32,1,6/19/2023,6/25/2023,Regular,Cash,925.54,Mumbai
ORD100333,East,Electronics,1457.12,0.04,1,3/16/2023,3/22/2023,New,Card,388.34,Hyderabad
ORD100334,South,Grocery,1733.76,0.09,8,01-08-2023,01-12-2023,Regular,Card,117.57,Mumbai
ORD100335,West,Grocery,718.92,0.21,7,4/19/2024,4/20/2024,Member,Card,48.42,Chennai
ORD100336,North,Grocery,1790.21,0.49,7,6/21/2023,6/26/2023,Regular,Cash,536.42,Hyderabad
ORD100337,East,Grocery,3398.39,0.17,7,03-12-2024,3/16/2024,Regular,UPI,370.75,Delhi
ORD100338,West,Grocery,1433.56,0.31,5,9/28/2024,10-04-2024,Regular,Card,310.11,Hyderabad
ORD100339,West,Home Care,133.44,0.49,4,12/26/2024,12/29/2024,Regular,Cash,25.28,Mumbai
ORD100340,East,Personal Care,1758.87,0.13,7,3/26/2024,3/31/2024,Regular,Cash,270.22,Pune
ORD100341,West,Home Care,2320.55,0.08,3,10-12-2024,10/18/2024,Regular,Cash,581.83,Bangalore
ORD100342,East,Electronics,2875.14,0.27,9,10/28/2024,11-04-2024,Member,Cash,314.73,Delhi
ORD100343,South,Clothing,3450.74,0.28,2,10-08-2024,10-09-2024,New,Cash,413.97,Mumbai
ORD100344,East,Personal Care,402.74,0.46,1,05-09-2024,5/14/2024,Member,UPI,46.96,Chennai
ORD100345,East,Electronics,2401.78,0.01,8,04-03-2024,04-06-2024,Regular,UPI,448.63,Delhi
ORD100346,East,Home Care,1405.18,0.2,6,07-04-2023,07-08-2023,Regular,Cash,300.73,Mumbai
ORD100347,West,Clothing,4745.05,0.16,4,12/29/2024,01-04-2025,Regular,UPI,347.16,Chennai
ORD100348,West,Electronics,1863.5,0.29,9,6/16/2023,6/23/2023,Member,Cash,161.51,Pune
ORD100349,East,Clothing,590.61,0,5,11-03-2023,11-10-2023,Regular,Card,46.99,Pune
ORD100350,West,Electronics,303.31,0.36,1,10-04-2023,10-08-2023,Member,UPI,64.56,Bangalore
ORD100351,North,Home Care,1400.49,0.24,1,3/31/2023,04-01-2023,Regular,UPI,289,Bangalore
ORD100352,North,Clothing,976.51,0.35,7,08-07-2023,08-08-2023,Regular,Cash,251.49,Bangalore
ORD100353,West,Electronics,3284.02,0.22,1,3/16/2024,3/20/2024,Member,Cash,399.43,Hyderabad
ORD100354,West,Home Care,4250.14,0.24,6,11/21/2024,11/23/2024,Member,UPI,990.91,Mumbai
ORD100355,East,Personal Care,1631.54,0.45,7,09-12-2024,9/16/2024,Member,Card,197.89,Pune
ORD100356,South,Home Care,2931.18,0.11,5,9/20/2024,9/23/2024,Member,UPI,697.38,Mumbai
ORD100357,West,Home Care,3678.5,0.11,3,02-02-2024,02-07-2024,Regular,UPI,743.04,Mumbai
ORD100358,North,Personal Care,2052.59,0.28,3,4/15/2024,4/17/2024,Regular,UPI,315.05,Pune
ORD100359,East,Home Care,425,0.33,2,2/14/2024,2/21/2024,New,Card,88.73,Pune
ORD100360,West,Personal Care,1223.01,0.18,1,09-09-2024,9/13/2024,Regular,Card,319.61,Bangalore
ORD100361,North,Personal Care,4427.02,0.26,8,10-11-2023,10/16/2023,Regular,Cash,466.97,Hyderabad
ORD100362,North,Personal Care,4139.95,0.11,9,8/19/2023,8/25/2023,Regular,UPI,843.52,Delhi
ORD100363,South,Electronics,524.01,0.07,2,10/20/2024,10/21/2024,Regular,Cash,156.33,Chennai
ORD100364,East,Clothing,1197.35,0.12,4,1/21/2023,1/27/2023,Regular,Card,298.56,Bangalore
ORD100365,East,Electronics,3868.91,0.46,3,10-03-2023,10-07-2023,New,UPI,482.97,Pune
ORD100366,South,Personal Care,2480.9,0.4,4,4/23/2024,4/25/2024,Member,UPI,610.64,Bangalore
ORD100367,South,Clothing,3823.84,0.07,4,12/13/2023,12/16/2023,Regular,UPI,664.27,Hyderabad
ORD100368,East,Clothing,1134.35,0.02,8,6/21/2023,6/26/2023,Regular,UPI,278.15,Chennai
ORD100369,East,Personal Care,4768.22,0.05,3,6/26/2024,07-02-2024,Member,Cash,354.91,Hyderabad
ORD100370,West,Clothing,3939.68,0.15,3,01-09-2023,1/16/2023,Member,UPI,1039.42,Bangalore
ORD100371,West,Clothing,1067.52,0.41,6,6/27/2024,07-02-2024,New,Card,318.77,Mumbai
ORD100372,South,Electronics,2836.4,0.16,3,7/21/2023,7/25/2023,New,Cash,455.08,Delhi
ORD100373,West,Clothing,654.18,0.09,5,6/29/2023,07-02-2023,New,UPI,116.53,Pune
ORD100374,North,Personal Care,1871.03,0.2,4,12-09-2024,12-12-2024,Member,Cash,181.06,Hyderabad
ORD100375,West,Grocery,3332.14,0.06,4,12/17/2024,12/18/2024,Regular,Cash,736.04,Hyderabad
ORD100376,West,Grocery,1717.63,0.24,2,6/22/2024,6/26/2024,Member,UPI,119.18,Pune
ORD100377,North,Grocery,3318.12,0.34,9,5/28/2024,06-03-2024,Regular,Card,635.94,Bangalore
ORD100378,South,Personal Care,1299.42,0.18,5,1/18/2024,1/25/2024,Member,UPI,200.91,Bangalore
ORD100379,North,Grocery,3633.91,0.09,5,1/29/2024,02-03-2024,Member,UPI,363.37,Pune
ORD100380,West,Electronics,1861.99,0.23,7,08-03-2024,08-04-2024,Member,Card,477.12,Pune
ORD100381,South,Personal Care,3973.36,0.38,3,12-06-2024,12-11-2024,Member,UPI,944.78,Pune
ORD100382,West,Personal Care,769.78,0.04,6,09-03-2023,09-09-2023,Regular,Card,96.16,Delhi
ORD100383,North,Personal Care,1873.69,0.04,1,2/29/2024,03-01-2024,Regular,Cash,274.62,Delhi
ORD100384,North,Clothing,2373.27,0.16,5,10/31/2023,11-06-2023,Regular,Card,268.53,Chennai
ORD100385,West,Clothing,2176.84,0.21,5,4/26/2023,4/30/2023,Regular,Cash,223.02,Chennai
ORD100386,East,Clothing,2222.16,0.11,9,4/27/2023,05-03-2023,New,Card,234.09,Bangalore
ORD100387,East,Home Care,2279.54,0.01,5,03-07-2024,03-08-2024,New,Cash,190.23,Mumbai
ORD100388,North,Electronics,4945.14,0.11,8,05-05-2023,05-06-2023,Member,Card,666.29,Chennai
ORD100389,North,Personal Care,1046.47,0.22,3,02-02-2023,02-05-2023,Regular,Cash,233.82,Delhi
ORD100390,East,Personal Care,3866.45,0.04,6,4/17/2024,4/23/2024,Regular,UPI,447.64,Hyderabad
ORD100391,East,Clothing,2803.77,0.36,2,8/26/2024,8/29/2024,Member,Card,632.89,Hyderabad
ORD100392,West,Personal Care,2126.78,0.28,9,03-10-2024,3/16/2024,Member,Card,513.26,Delhi
ORD100393,West,Personal Care,3204.29,0.22,6,12-04-2024,12-09-2024,Member,Cash,431.14,Bangalore
ORD100394,East,Grocery,4282.3,0.26,5,1/23/2023,1/30/2023,Regular,Card,275.87,Hyderabad
ORD100395,West,Personal Care,2386.53,0.33,9,3/23/2023,3/26/2023,Regular,Card,547.59,Delhi
ORD100396,West,Home Care,4337.53,0.5,1,7/22/2023,7/26/2023,Regular,Card,367.48,Pune
ORD100397,South,Clothing,559.61,0.39,3,07-08-2024,07-12-2024,New,Card,66.31,Mumbai
ORD100398,West,Electronics,3300.11,0.27,2,4/17/2023,4/18/2023,Member,Card,653.08,Mumbai
ORD100399,North,Electronics,1732.58,0.39,9,3/15/2023,3/20/2023,Regular,Cash,484.92,Mumbai
ORD100400,West,Grocery,1994.91,0.24,6,12/22/2023,12/29/2023,Member,Card,476.38,Bangalore
ORD100401,West,Electronics,2898,0.16,6,7/20/2023,7/24/2023,New,UPI,339.95,Bangalore
ORD100402,East,Electronics,2451.59,0.13,5,12/28/2023,12/29/2023,Member,UPI,620.73,Pune
ORD100403,North,Clothing,1970.72,0.2,4,08-11-2024,8/16/2024,Regular,UPI,300.44,Pune
ORD100404,West,Clothing,1610.78,0,4,4/15/2024,4/19/2024,Member,Cash,138.59,Delhi
ORD100405,West,Home Care,3129.74,0.09,2,1/20/2024,1/22/2024,Regular,Card,398.59,Delhi
ORD100406,South,Grocery,2577.34,0.06,7,1/19/2023,1/20/2023,New,Card,658.39,Hyderabad
ORD100407,West,Electronics,1684.21,0.48,6,10-06-2024,10-10-2024,New,Card,240.4,Delhi
ORD100408,West,Home Care,1104.31,0.03,3,11/25/2024,11/27/2024,Regular,Card,160.11,Bangalore
ORD100409,South,Grocery,3894.89,0.25,7,7/27/2024,08-02-2024,New,Cash,1145.5,Delhi
ORD100410,East,Electronics,4018.6,0.46,9,10-06-2024,10-07-2024,Member,UPI,719.59,Hyderabad
ORD100411,West,Electronics,1147.56,0.3,1,05-01-2023,05-05-2023,New,Cash,199.91,Chennai
ORD100412,South,Clothing,1382.08,0.25,8,5/15/2023,5/16/2023,New,Card,321.3,Bangalore
ORD100413,North,Personal Care,1271.8,0.37,2,09-12-2023,9/15/2023,New,Card,369.36,Hyderabad
ORD100414,East,Grocery,4434.39,0.18,1,12/30/2023,01-05-2024,New,Card,1318.47,Mumbai
ORD100415,North,Electronics,3893.24,0.1,9,11/30/2023,12-02-2023,Regular,UPI,954.08,Delhi
ORD100416,North,Grocery,465.41,0.42,2,6/28/2024,07-03-2024,New,Card,124.67,Mumbai
ORD100417,South,Home Care,4180.06,0.03,7,01-06-2023,01-11-2023,Regular,Card,1157.16,Bangalore
ORD100418,West,Home Care,280.57,0.4,7,8/16/2024,8/23/2024,Regular,Cash,66.28,Chennai
ORD100419,South,Personal Care,1340.68,0.05,1,5/14/2023,5/15/2023,Regular,Card,256.22,Mumbai
ORD100420,South,Electronics,4603.06,0.31,1,7/16/2024,7/17/2024,Member,UPI,517.95,Bangalore
ORD100421,South,Clothing,4335.22,0.24,7,08-10-2023,8/13/2023,Member,Cash,1006.56,Mumbai
ORD100422,South,Electronics,3929.03,0.5,6,9/25/2023,9/27/2023,Regular,Card,689.37,Bangalore
ORD100423,East,Grocery,2341.98,0.19,4,12/15/2024,12/16/2024,Member,UPI,654.1,Chennai
ORD100424,West,Home Care,1674.93,0.48,3,9/25/2024,9/30/2024,New,Cash,84.32,Pune
ORD100425,North,Grocery,4419.57,0.2,5,05-12-2023,5/14/2023,Member,Card,1237.73,Pune
ORD100426,North,Personal Care,3319.66,0.34,5,2/21/2023,2/23/2023,New,Card,954.37,Delhi
ORD100427,West,Home Care,1547.99,0.32,3,09-12-2023,9/15/2023,Member,Cash,162.33,Delhi
ORD100428,North,Clothing,2369.66,0.04,6,11-05-2023,11-11-2023,Regular,UPI,639.24,Mumbai
ORD100429,West,Home Care,4419.35,0.37,3,12/15/2023,12/16/2023,Regular,Cash,872.99,Hyderabad
ORD100430,North,Electronics,4526.93,0.1,4,9/27/2023,9/29/2023,Member,Cash,558.38,Hyderabad
ORD100431,South,Electronics,3330.58,0.19,3,02-09-2024,02-12-2024,New,UPI,728.97,Delhi
ORD100432,North,Home Care,3689.52,0.39,6,09-08-2024,9/13/2024,New,UPI,920.08,Bangalore
ORD100433,West,Personal Care,292.56,0.47,9,06-08-2023,06-11-2023,Regular,Card,45.46,Delhi
ORD100434,West,Electronics,3062.54,0.28,3,6/18/2023,6/25/2023,New,Cash,628.74,Hyderabad
ORD100435,West,Electronics,3476.06,0.26,1,10-08-2024,10/15/2024,Regular,Card,348.92,Delhi
ORD100436,West,Clothing,199.85,0.25,7,7/26/2024,08-02-2024,Member,UPI,11.62,Delhi
ORD100437,West,Home Care,4234.91,0.41,5,9/28/2023,10-01-2023,Member,Cash,1202.19,Hyderabad
ORD100438,East,Electronics,4648.6,0.5,4,09-09-2024,9/15/2024,Member,Cash,411.68,Pune
ORD100439,East,Personal Care,1265.89,0.32,3,4/21/2024,4/28/2024,Regular,Cash,225.89,Bangalore
ORD100440,North,Grocery,4244.4,0.19,7,02-03-2024,02-06-2024,Member,UPI,302.62,Hyderabad
ORD100441,West,Home Care,3361.01,0.11,2,12-07-2023,12/14/2023,New,UPI,887.13,Bangalore
ORD100442,North,Clothing,2945.41,0.1,4,09-08-2024,09-09-2024,Regular,Cash,715.35,Chennai
ORD100443,West,Electronics,4231.32,0.43,2,8/22/2024,8/25/2024,New,Cash,416.16,Pune
ORD100444,West,Personal Care,1499.49,0.5,8,01-07-2023,01-12-2023,Member,UPI,380.04,Bangalore
ORD100445,East,Home Care,3975.2,0.35,3,1/24/2023,1/26/2023,Regular,UPI,537.94,Pune
ORD100446,East,Personal Care,1641.15,0.48,5,7/22/2024,7/29/2024,Regular,UPI,426.36,Bangalore
ORD100447,South,Personal Care,3958.54,0.17,4,12/27/2024,01-03-2025,Regular,Cash,446.02,Pune
ORD100448,East,Clothing,2310.16,0.31,5,11/16/2023,11/20/2023,Member,Card,387.87,Bangalore
ORD100449,South,Home Care,673.03,0.26,4,6/20/2024,6/27/2024,Regular,Card,77.65,Pune
ORD100450,South,Electronics,1969.45,0.24,8,3/31/2024,04-06-2024,Regular,Cash,428.31,Mumbai
ORD100451,South,Clothing,1244.12,0.32,6,2/22/2024,2/23/2024,Member,Card,79.13,Chennai
ORD100452,South,Electronics,592.6,0.16,1,4/27/2024,05-01-2024,Member,Cash,115.42,Mumbai
ORD100453,South,Grocery,640.41,0.32,5,7/19/2024,7/26/2024,New,Card,150.09,Mumbai
ORD100454,North,Personal Care,3922.35,0.34,1,3/27/2023,04-02-2023,New,Cash,387.72,Pune
ORD100455,East,Grocery,4418.85,0.42,3,5/17/2024,5/23/2024,New,UPI,482.71,Pune
ORD100456,South,Personal Care,4642.93,0.37,6,12/30/2023,01-02-2024,Regular,Card,1074.45,Pune
ORD100457,West,Clothing,4284.34,0.16,9,02-06-2023,02-07-2023,Member,Card,659.46,Pune
ORD100458,East,Electronics,4168.1,0.23,3,10/13/2023,10/18/2023,New,UPI,857.48,Chennai
ORD100459,East,Electronics,437.3,0.06,4,5/21/2024,5/25/2024,New,Card,68.51,Hyderabad
ORD100460,South,Clothing,3971.61,0.13,1,9/17/2024,9/19/2024,Member,Cash,614.4,Hyderabad
ORD100461,North,Home Care,3938.09,0.26,2,07-07-2023,7/13/2023,Regular,Cash,492.8,Chennai
ORD100462,South,Grocery,743.32,0.05,7,05-10-2023,5/15/2023,Member,UPI,145.89,Hyderabad
ORD100463,North,Grocery,3343.85,0.29,8,10/31/2023,11-05-2023,Member,Card,668.21,Pune
ORD100464,West,Electronics,2317.29,0.2,1,12/27/2024,12/31/2024,Member,Cash,551.62,Chennai
ORD100465,East,Electronics,4510.07,0.02,9,6/19/2024,6/21/2024,Regular,UPI,791.13,Delhi
ORD100466,West,Electronics,3507.5,0.22,6,09-06-2023,09-07-2023,New,Card,668.11,Hyderabad
ORD100467,North,Clothing,4759.84,0.14,1,8/15/2023,8/22/2023,New,Cash,1246.55,Bangalore
ORD100468,North,Home Care,614.12,0.03,4,12-12-2024,12/17/2024,Regular,Card,36.9,Bangalore
ORD100469,West,Grocery,298.98,0.15,4,4/28/2024,4/29/2024,Member,Card,53.78,Hyderabad
ORD100470,North,Personal Care,4870.54,0.15,7,10/19/2024,10/24/2024,Member,Cash,397.26,Mumbai
ORD100471,West,Clothing,492.94,0.18,1,11/20/2023,11/27/2023,New,Card,109.12,Bangalore
ORD100472,East,Grocery,1992.36,0.18,9,01-08-2023,01-11-2023,New,Cash,545.08,Pune
ORD100473,West,Home Care,3284.86,0.21,1,2/25/2023,03-04-2023,Member,Cash,512.98,Bangalore
ORD100474,East,Clothing,4412.28,0.05,3,7/26/2024,08-01-2024,Regular,Cash,921.96,Bangalore
ORD100475,West,Grocery,1347.43,0,1,07-04-2024,07-11-2024,New,UPI,191.82,Hyderabad
ORD100476,North,Clothing,242.39,0.37,1,10-01-2023,10-06-2023,Regular,UPI,57.92,Chennai
ORD100477,West,Grocery,2654.31,0.17,4,04-07-2023,04-08-2023,Regular,Card,523.78,Delhi
ORD100478,North,Grocery,2408.45,0.31,2,10/19/2024,10/21/2024,Member,Cash,485.96,Hyderabad
ORD100479,West,Home Care,1603.78,0.15,9,04-08-2023,04-12-2023,Regular,Cash,149.71,Chennai
ORD100480,West,Personal Care,4382.11,0.49,1,7/30/2023,08-01-2023,Member,Cash,226.6,Pune
ORD100481,South,Home Care,3771.68,0.16,3,07-07-2024,07-12-2024,Regular,UPI,778.64,Chennai
ORD100482,North,Grocery,4304.77,0.3,2,7/18/2024,7/19/2024,New,Cash,336.04,Pune
ORD100483,South,Clothing,892.86,0.11,1,02-02-2023,02-05-2023,Member,Card,74.44,Delhi
ORD100484,North,Home Care,3492.82,0.26,9,10-04-2023,10-06-2023,Member,Card,317.56,Hyderabad
ORD100485,South,Personal Care,4878,0.29,5,3/19/2024,3/22/2024,Member,Cash,731.64,Mumbai
ORD100486,East,Grocery,3098.38,0.09,6,10/15/2024,10/19/2024,Member,Card,344.48,Mumbai
ORD100487,West,Home Care,939.69,0.06,8,03-02-2024,03-09-2024,New,Card,270.99,Delhi
ORD100488,North,Home Care,4979.32,0.49,7,05-10-2023,5/13/2023,Member,Card,1091.53,Bangalore
ORD100489,North,Home Care,2688.79,0.45,7,10/23/2023,10/30/2023,Member,Cash,264.99,Delhi
ORD100490,West,Home Care,4216.29,0.33,9,7/15/2024,7/19/2024,New,Cash,1058.17,Pune
ORD100491,North,Clothing,831.87,0.43,3,4/23/2024,4/26/2024,Regular,Cash,99.89,Chennai
ORD100492,North,Personal Care,3363.87,0.05,8,7/28/2024,08-02-2024,New,Cash,840.81,Hyderabad
ORD100493,South,Personal Care,4571.83,0.36,6,4/20/2023,4/23/2023,Regular,Card,764.68,Delhi
ORD100494,North,Grocery,2706.89,0.14,8,11/16/2023,11/22/2023,Member,Cash,460.15,Chennai
ORD100495,East,Electronics,1514.43,0.27,4,6/27/2023,6/29/2023,Member,UPI,220.52,Pune
ORD100496,East,Clothing,724.37,0.38,1,1/29/2024,02-05-2024,Regular,UPI,80.92,Bangalore
ORD100497,West,Grocery,1550.13,0.02,3,09-01-2023,09-03-2023,Member,UPI,343.75,Pune
ORD100498,North,Grocery,1838.93,0.35,3,8/19/2024,8/21/2024,New,Cash,323.37,Hyderabad
ORD100499,West,Home Care,3578.78,0.22,1,4/24/2023,4/28/2023,New,UPI,186.88,Chennai
ORD100500,East,Electronics,975.24,0.22,5,4/26/2023,4/30/2023,New,Cash,127.17,Chennai
ORD100501,North,Electronics,619.91,0.45,6,10/24/2024,10/29/2024,Regular,Card,149.75,Delhi
ORD100502,North,Clothing,1996,0.43,9,07-02-2024,07-06-2024,Regular,Cash,247.23,Chennai
ORD100503,West,Electronics,2347.4,0.03,8,08-06-2024,08-11-2024,Regular,Cash,519.48,Bangalore
ORD100504,East,Grocery,3179.09,0.31,4,5/18/2023,5/21/2023,Member,Card,320.25,Pune
ORD100505,North,Electronics,3566.9,0.22,6,2/13/2024,2/14/2024,Regular,Card,853.11,Chennai
ORD100506,West,Electronics,4457.46,0.06,3,10/16/2023,10/23/2023,New,Cash,699.51,Delhi
ORD100507,East,Personal Care,1515.87,0.43,1,06-12-2024,6/14/2024,Regular,Cash,78.81,Hyderabad
ORD100508,West,Grocery,2690.18,0.04,9,10-07-2023,10-09-2023,New,UPI,571.42,Bangalore
ORD100509,South,Electronics,1893.6,0.02,8,6/26/2023,07-01-2023,Member,UPI,367.49,Mumbai
ORD100510,North,Electronics,106.97,0.1,6,8/30/2023,09-03-2023,Regular,Card,20.59,Pune
ORD100511,South,Home Care,2939.22,0.15,3,6/25/2024,07-01-2024,New,Cash,846.42,Bangalore
ORD100512,East,Electronics,4097.4,0.03,5,7/30/2024,08-06-2024,New,UPI,587.87,Pune
